carat,cut,color,clarity,price
0.93,3,3,2,8.013
0.32,3,1,4,6.802
0.5,0,1,4,7.242
0.3,4,6,6,6.14
0.76,4,1,1,8.025
1.03,3,4,3,8.492
0.72,4,2,4,7.992
0.7,2,1,3,7.995
0.32,3,4,6,6.593
0.9,3,3,2,8.154
0.42,3,4,3,6.991
1.7,2,6,4,9.168
1.59,4,1,2,9.328
2.01,3,4,2,9.488
0.3,4,1,6,6.759
0.52,4,1,1,7.412
1.04,4,4,2,8.313
0.73,1,3,0,7.098
0.53,4,2,4,7.736
0.91,3,0,4,8.55
1.13,3,4,1,8.583
0.3,2,0,1,6.495
0.34,1,0,6,6.864
1.16,4,2,3,9.143
1.22,3,5,2,8.55
1.27,4,5,4,8.764
1.02,3,4,2,8.363
2.35,2,5,2,9.624
2.01,3,5,2,9.516
0.92,3,0,1,8.523
0.59,0,5,3,7.114
1.23,4,4,0,8.318
1.19,2,0,2,8.725
1.72,4,4,1,8.967
1.51,0,5,0,8.532
1.22,3,2,2,8.665
0.4,4,0,2,6.474
0.71,4,3,5,8.162
0.9,3,1,4,8.426
0.3,1,4,3,6.265
0.37,3,0,5,6.878
0.53,3,1,1,7.411
0.72,4,6,3,7.604
0.32,4,1,7,6.926
1.06,1,1,2,8.356
1.72,3,6,1,9.027
0.41,4,3,1,6.509
0.34,4,3,4,6.39
0.42,4,4,1,6.8
0.2,3,1,4,5.905
1.03,4,3,4,8.802
0.4,4,1,6,7.242
1.01,2,4,1,8.368
2.01,3,5,2,9.265
0.31,4,1,3,6.599
0.73,3,5,5,7.822
1.67,2,4,1,9.319
1.21,3,6,5,8.6
1.22,4,1,5,9.576
0.53,4,2,3,7.502
0.54,4,0,1,7.416
0.74,3,1,3,8.132
0.4,4,1,5,7.009
0.32,4,1,6,6.701
0.35,4,6,3,6.18
0.3,4,2,1,6.31
0.7,3,1,2,7.744
0.5,4,1,2,7.123
0.5,1,1,1,7.052
1.51,3,6,4,8.755
0.79,4,1,4,8.125
1.08,2,2,2,8.391
0.41,4,3,4,6.967
0.36,3,0,1,6.746
0.32,3,4,3,6.579
1.22,1,4,2,8.473
1.0,1,0,2,8.365
1.0,3,3,2,8.336
0.36,4,0,1,6.497
0.55,2,3,4,7.354
1.21,3,3,4,8.961
0.59,2,1,4,7.647
1.22,4,1,5,9.396
1.57,1,3,4,9.437
0.9,1,3,1,8.086
1.23,4,4,1,8.681
1.05,3,2,2,8.381
1.54,2,4,2,9.024
0.3,2,0,4,6.565
0.34,4,4,7,6.76
0.35,3,1,4,6.642
1.5,3,4,1,9.187
1.56,4,6,3,9.149
1.64,3,5,2,9.058
0.5,4,3,4,7.378
1.02,2,2,2,8.363
0.75,4,4,5,8.004
0.8,4,1,3,8.519
0.54,4,3,4,7.401
0.91,1,3,2,8.096
0.6,1,3,4,7.492
2.0,1,1,2,9.785
0.62,3,2,2,7.192
0.32,3,5,3,6.225
0.51,4,3,7,7.7
0.51,4,4,6,7.44
0.55,4,1,4,7.419
0.55,4,2,5,7.847
1.03,3,1,3,8.977
1.02,4,2,3,8.966
0.51,4,1,1,7.203
0.75,3,2,2,7.824
0.5,2,3,1,7.065
0.31,4,1,5,6.762
0.89,2,1,1,8.295
0.31,3,1,6,6.92
1.11,4,3,7,9.203
0.31,4,2,6,6.719
0.7,2,3,4,7.763
1.58,4,4,4,9.329
0.7,1,1,1,7.62
0.56,4,3,4,7.365
0.55,4,2,3,7.659
1.0,4,2,2,8.383
0.5,1,2,4,7.211
0.37,4,1,5,6.775
1.13,4,0,3,9.348
0.91,2,1,2,8.143
1.2,4,3,6,9.184
0.24,2,2,3,6.038
0.7,1,2,3,7.8
1.5,3,1,2,9.2
0.71,2,6,1,7.529
0.43,4,5,7,6.962
1.01,1,4,4,8.55
0.91,2,2,1,8.009
0.32,4,0,4,6.631
1.71,2,4,4,9.506
1.09,2,2,2,8.322
0.64,4,2,5,8.113
0.7,2,6,2,7.383
0.92,4,1,2,8.279
0.57,2,1,1,7.242
0.3,4,1,4,6.489
0.54,4,2,4,7.516
0.9,4,5,4,8.197
0.23,2,0,3,5.922
0.31,4,2,5,6.821
0.9,1,1,2,8.187
0.38,3,2,4,6.933
0.31,4,1,6,6.848
0.82,3,1,1,8.074
0.9,2,3,3,8.472
0.5,2,0,1,7.27
0.42,2,0,6,7.121
1.0,0,3,0,7.94
2.05,3,3,2,9.797
0.67,1,0,1,7.722
1.02,3,2,2,8.231
0.52,4,3,4,7.375
0.31,3,5,1,6.385
0.5,1,2,2,7.102
1.0,0,4,1,8.448
1.1,3,2,0,8.228
0.35,2,4,2,6.312
0.35,3,0,4,6.72
1.83,4,1,2,9.492
0.57,4,3,0,6.927
0.38,4,0,1,6.784
0.34,4,2,2,6.082
1.28,4,3,4,9.08
1.22,3,0,1,8.655
0.3,4,5,1,6.227
0.37,3,3,5,6.987
1.04,2,1,2,8.409
0.41,4,3,7,7.266
0.53,4,0,4,7.579
1.01,2,2,4,8.712
1.54,1,6,1,8.902
1.06,2,2,2,8.568
0.33,2,3,4,6.361
2.0,2,5,4,9.709
0.41,4,2,6,7.166
0.9,3,3,3,8.403
1.02,2,6,2,8.228
1.02,4,0,2,8.305
0.4,4,4,1,6.798
1.13,3,4,2,8.465
1.0,3,3,3,8.852
1.01,1,0,2,8.295
0.73,3,4,2,7.564
0.34,4,3,6,6.863
1.01,1,2,4,8.61
0.31,4,4,1,6.043
0.31,2,0,1,6.347
0.62,3,6,5,7.255
0.72,2,4,2,7.495
1.01,3,1,4,8.778
0.85,3,0,2,8.131
0.9,3,1,1,8.345
0.7,1,0,2,7.717
0.53,4,1,1,7.382
0.3,4,3,4,6.515
0.4,4,1,6,7.195
1.7,3,5,4,9.352
0.46,3,5,2,6.78
0.41,2,1,3,6.984
1.0,4,3,5,8.973
1.58,3,0,1,9.498
0.3,4,2,6,6.766
0.72,4,3,6,8.11
0.4,1,1,1,6.782
1.2,2,5,2,8.415
0.35,3,0,2,6.258
1.55,4,1,4,9.635
1.01,2,4,3,8.646
0.9,0,6,1,7.799
0.41,1,5,5,6.718
2.59,4,6,3,9.709
0.53,4,4,5,7.496
1.26,4,1,5,9.577
0.31,4,2,6,6.733
1.21,3,0,3,9.279
1.51,3,6,4,8.912
0.32,3,3,5,6.842
0.31,4,0,5,6.641
1.0,3,5,3,8.313
0.37,2,0,1,6.524
0.5,3,1,2,7.074
0.34,3,0,2,6.477
1.52,3,1,3,9.719
0.52,4,1,5,7.657
0.33,4,1,1,6.554
1.11,4,3,5,9.087
0.5,2,3,5,7.516
0.3,2,2,3,6.461
0.54,4,1,2,7.128
0.3,4,1,6,6.759
0.91,3,5,1,7.901
0.51,2,5,2,6.903
1.21,3,2,2,8.406
0.32,3,6,4,6.223
0.73,1,2,1,7.798
1.51,3,2,1,9.359
0.41,3,3,1,6.828
0.32,2,1,5,6.612
1.06,4,0,5,9.324
1.04,3,0,2,8.421
0.31,4,5,3,6.133
0.41,4,3,1,7.012
0.31,2,1,1,6.548
0.27,4,0,5,6.683
1.06,4,2,3,8.902
0.35,4,3,7,6.881
1.22,4,3,4,9.206
0.9,3,3,3,8.429
1.25,3,6,1,8.532
0.72,1,3,2,7.755
0.59,4,3,5,7.733
0.38,2,1,2,6.38
1.02,2,2,3,8.89
0.71,4,4,2,7.722
0.51,4,0,5,8.078
0.41,1,1,1,6.529
0.41,2,1,1,6.923
1.22,3,3,2,8.561
0.31,2,4,4,6.192
1.22,3,4,4,8.69
0.46,3,1,1,6.942
2.0,2,6,3,9.488
0.52,4,3,3,7.435
1.01,2,1,4,8.783
1.01,3,2,4,8.811
1.0,2,3,7,8.987
0.36,4,5,4,6.26
0.28,2,4,4,5.93
0.8,4,3,2,7.885
0.52,4,3,3,7.463
1.0,0,3,0,7.909
1.51,2,6,3,8.981
0.51,4,2,4,7.415
0.35,3,6,3,6.855
0.32,4,4,5,6.719
0.3,2,0,3,6.609
0.35,3,4,3,6.669
1.51,3,2,4,9.543
0.34,2,5,4,6.168
0.4,4,6,5,6.495
1.01,0,0,2,8.344
1.55,3,6,3,9.059
1.04,4,6,2,8.233
0.59,3,0,3,7.752
0.83,4,2,4,8.253
0.72,4,4,3,7.857
1.0,1,5,1,8.411
0.26,2,1,4,6.116
0.57,4,3,4,7.433
1.34,2,6,2,8.582
0.32,4,1,6,6.821
0.52,4,2,4,7.416
0.41,4,1,3,6.937
1.15,3,3,2,8.489
0.72,4,3,2,7.738
0.3,2,5,3,6.159
1.25,2,4,2,8.661
0.3,4,3,1,6.068
0.82,0,2,1,7.951
0.91,2,1,1,8.302
1.2,2,3,1,8.805
0.62,0,0,2,7.251
0.53,2,1,4,7.451
1.01,3,1,2,8.305
0.38,3,5,4,6.7
0.31,2,4,1,6.075
0.25,2,0,5,6.545
1.05,4,2,5,9.09
3.24,3,4,0,9.417
0.7,4,1,3,7.983
0.3,4,3,7,6.76
0.3,2,5,4,6.116
0.32,4,0,5,6.726
1.1,3,3,4,8.785
0.31,4,0,1,6.528
0.3,4,1,2,5.994
0.31,1,6,2,5.814
0.32,4,3,4,6.33
0.24,4,2,6,6.519
0.8,4,0,3,8.438
0.3,3,0,4,6.815
0.4,2,0,1,6.829
1.26,3,4,1,8.862
1.52,2,4,2,8.936
1.08,4,2,1,8.581
1.0,1,1,1,8.529
0.51,3,3,3,7.412
0.52,4,1,4,7.363
0.24,3,4,6,6.068
0.3,2,2,6,6.663
0.9,2,5,3,8.325
0.51,4,1,1,7.343
1.09,2,6,6,8.628
0.27,2,0,4,6.153
0.71,4,2,6,8.521
0.32,4,3,5,6.593
0.35,4,5,4,6.196
0.71,2,3,4,7.881
1.07,4,2,2,8.451
0.52,2,1,3,7.536
1.0,3,2,5,9.042
1.24,4,5,1,8.683
0.7,2,1,4,7.953
0.32,2,5,1,6.068
0.3,4,0,4,6.565
0.42,4,3,4,6.81
1.01,2,0,4,8.824
0.59,4,6,3,7.193
0.53,4,5,3,7.263
0.41,3,1,3,6.984
0.51,4,1,4,7.643
0.42,2,0,2,6.551
1.17,2,4,2,8.482
2.0,4,6,4,9.493
0.52,3,1,4,7.363
0.53,4,1,4,7.454
0.55,4,1,3,7.601
0.91,3,4,3,8.449
0.3,2,5,1,5.976
0.71,0,1,2,7.602
0.43,4,4,5,6.849
1.01,1,6,3,8.249
0.72,2,2,6,8.233
0.52,3,1,1,7.172
1.66,4,4,3,9.63
0.56,4,1,5,7.905
0.54,4,3,5,7.645
1.01,3,4,1,8.341
1.12,3,6,1,8.31
0.81,2,5,1,7.901
0.71,2,2,4,7.9
0.57,1,0,1,7.353
0.33,4,3,7,6.852
0.54,2,0,4,7.545
0.42,3,2,3,6.893
0.51,3,3,4,7.343
0.41,1,1,1,6.876
0.41,4,4,7,7.079
0.71,3,3,3,7.946
0.51,4,3,5,7.537
0.7,3,2,1,7.781
2.03,2,1,2,9.706
0.51,1,0,4,7.419
0.32,1,1,3,6.458
1.01,4,2,4,8.785
0.7,3,2,1,7.826
0.53,2,3,6,7.575
0.71,2,2,1,7.916
0.56,4,1,1,7.365
0.4,4,1,3,6.858
0.71,2,1,4,7.98
1.71,4,5,4,9.421
0.41,4,6,3,6.561
1.2,4,3,1,8.905
0.91,3,4,4,8.326
2.22,3,5,1,9.554
0.31,4,1,4,6.771
0.3,2,0,1,6.261
0.34,4,1,6,6.852
0.9,3,3,4,8.256
0.26,3,4,5,6.397
0.3,2,1,2,6.043
0.41,4,0,5,7.212
1.05,2,4,2,8.322
0.73,4,4,7,8.102
0.32,4,5,3,6.474
1.3,3,5,4,8.74
0.3,3,4,1,6.292
0.59,4,0,1,7.504
1.0,2,4,1,8.404
2.06,0,6,3,9.599
2.5,4,5,4,9.738
0.39,2,6,3,6.423
0.31,4,2,4,6.368
1.75,3,3,4,9.728
0.42,2,4,5,6.825
2.24,4,5,2,9.671
0.32,4,3,7,6.822
0.32,3,3,1,6.417
0.4,3,3,4,6.873
0.42,4,3,5,7.006
1.5,2,6,3,8.992
2.22,3,5,1,9.822
0.44,3,5,6,6.898
1.73,3,4,1,9.39
1.02,2,4,3,8.733
2.02,1,5,3,9.666
1.32,4,3,1,8.911
1.04,3,4,2,8.251
0.35,0,0,5,6.919
2.32,1,6,1,9.522
0.54,3,3,2,7.086
1.04,2,1,1,8.646
0.24,2,1,3,6.038
0.3,3,3,6,6.921
0.77,4,0,1,8.005
2.01,1,2,2,9.681
0.8,1,3,2,7.717
0.72,4,3,2,7.739
0.51,4,1,1,7.408
1.01,4,1,4,8.856
1.06,2,2,2,8.349
0.4,4,3,4,6.693
1.0,1,3,3,8.774
0.34,2,3,3,6.553
1.23,3,3,3,8.663
0.31,4,0,1,6.347
0.54,1,1,1,7.378
0.8,2,3,3,8.058
1.0,3,4,4,8.545
1.61,2,4,4,9.361
0.3,2,3,5,6.778
1.5,3,2,1,9.395
0.72,4,0,3,8.197
0.38,2,1,4,6.764
0.24,4,2,5,6.519
0.32,4,3,3,6.469
0.41,4,0,3,7.263
0.7,4,1,1,7.869
0.8,3,3,4,8.007
1.16,1,6,5,8.671
0.32,4,4,2,6.04
0.32,4,1,4,6.802
0.92,4,1,2,8.279
1.65,3,3,2,9.207
1.1,4,4,1,8.469
0.3,4,2,5,6.542
0.36,4,2,7,7.102
1.18,4,4,2,8.553
0.41,1,4,1,6.526
1.25,4,4,4,9.048
0.53,2,2,4,7.397
0.36,3,0,4,6.838
0.51,4,0,4,7.423
1.7,3,5,4,9.141
1.05,4,2,4,8.826
0.33,3,3,3,6.501
0.33,4,1,3,6.644
0.95,2,1,2,8.168
0.77,2,3,3,8.084
1.7,0,2,2,9.21
0.3,2,2,4,6.405
0.76,4,1,4,8.304
0.51,4,4,2,7.269
0.35,0,3,4,7.255
1.0,3,1,2,8.456
0.37,1,4,4,6.37
0.96,2,3,3,8.495
0.51,4,0,4,7.488
0.34,4,4,1,6.246
0.5,4,1,3,7.424
0.32,2,2,6,6.726
1.22,4,4,1,8.814
0.58,2,1,2,7.118
1.01,2,4,1,8.484
0.37,4,1,4,6.948
1.27,2,5,1,8.803
0.42,4,4,1,6.551
0.54,3,1,3,7.621
1.01,2,1,5,9.115
1.0,1,3,3,8.756
0.31,2,1,4,6.522
1.01,0,5,3,8.243
1.03,4,0,2,8.469
1.0,0,1,2,7.989
0.36,2,2,1,6.397
0.78,4,3,2,7.714
0.59,4,3,7,7.844
0.3,4,2,6,6.702
0.39,4,5,4,6.548
1.06,2,3,3,8.854
1.24,1,4,1,8.546
0.43,3,2,3,7.029
1.03,1,2,2,8.318
0.36,3,0,1,6.746
3.01,1,4,2,9.831
0.54,4,2,4,7.488
0.31,2,3,5,6.561
0.72,4,3,5,8.117
1.03,2,3,0,8.026
0.39,2,2,4,6.711
1.16,2,3,6,9.108
0.31,4,2,6,6.866
0.39,4,1,6,7.076
0.53,4,0,4,7.579
1.54,3,6,3,8.731
1.01,1,4,2,8.49
0.9,2,4,4,8.333
0.38,4,3,4,6.644
0.53,4,0,1,7.442
0.36,2,1,4,6.671
0.3,2,0,1,6.564
1.01,3,4,2,8.442
0.38,4,1,6,7.099
0.54,1,4,5,7.541
0.72,4,2,6,8.527
0.37,2,3,5,6.738
0.31,4,0,3,6.641
0.57,4,5,1,7.015
0.34,1,3,1,6.229
1.02,4,4,2,8.053
0.41,4,3,1,6.632
0.32,4,1,1,6.246
0.35,4,2,4,6.56
0.78,3,0,1,8.04
0.35,4,2,1,6.617
1.02,3,1,1,8.571
1.7,3,4,1,9.38
0.7,4,4,1,7.943
0.5,0,0,1,7.188
0.7,0,3,0,7.017
0.22,3,0,4,6.001
0.8,4,4,4,7.949
0.57,2,1,4,7.523
1.27,4,2,5,9.44
0.9,2,2,4,8.451
1.23,3,6,3,8.614
0.9,4,4,4,8.39
0.39,4,1,1,6.578
0.9,3,3,1,8.236
0.57,2,0,2,7.235
0.33,2,3,6,6.678
0.3,1,1,4,6.402
1.15,4,4,2,8.509
1.21,3,5,4,8.693
0.3,4,2,1,6.133
0.95,3,1,1,8.44
0.3,2,4,4,6.41
1.02,3,0,2,8.459
0.56,3,0,1,7.503
0.34,4,0,4,6.94
0.53,2,1,1,7.19
1.64,1,3,2,8.875
1.07,3,2,1,8.526
0.21,3,1,4,5.956
1.12,4,4,2,8.581
0.71,4,5,3,7.877
0.7,2,4,3,7.84
1.5,2,1,2,9.164
0.25,4,3,3,6.118
1.58,4,1,4,9.663
0.41,1,4,4,6.627
1.09,3,2,3,8.934
1.2,2,4,4,8.768
0.48,4,3,2,6.735
1.24,3,0,2,8.578
0.3,4,1,1,6.213
1.54,4,3,2,9.144
1.24,3,3,6,9.258
0.71,3,5,4,7.767
1.03,4,3,1,8.525
0.41,4,3,6,7.115
1.02,4,2,3,8.995
1.2,4,5,4,8.679
0.54,4,4,6,7.573
0.51,3,0,4,7.376
0.53,2,1,4,7.382
0.5,4,1,2,7.074
1.5,1,4,4,9.008
0.35,2,3,3,6.56
1.28,4,2,5,9.469
0.31,3,5,1,6.035
0.9,1,3,1,8.225
0.5,3,2,1,7.159
1.19,1,3,5,9.104
1.0,1,0,4,8.762
0.39,2,2,5,6.964
1.0,3,2,1,8.574
1.01,2,5,2,8.241
0.78,1,1,2,7.774
1.56,3,1,2,9.219
1.07,3,0,7,9.814
1.37,4,5,2,8.764
0.36,4,1,1,6.447
0.42,1,3,6,7.119
0.41,3,3,4,6.967
0.7,1,2,4,7.86
0.55,4,0,1,7.506
1.31,4,1,3,9.279
1.5,2,2,2,9.04
0.7,1,3,5,8.022
1.36,3,4,2,8.538
1.4,3,5,5,9.044
0.73,4,2,3,8.242
1.01,1,2,2,8.268
0.59,0,4,2,6.965
1.05,2,3,2,8.371
1.08,4,4,1,8.658
1.41,3,0,2,8.852
0.59,2,0,4,7.594
1.03,4,2,6,9.169
0.71,3,2,3,7.951
0.41,4,0,6,7.227
0.32,2,1,4,6.554
0.4,2,1,1,6.603
0.5,4,1,4,7.396
0.34,2,2,3,6.678
1.59,2,5,2,8.902
0.72,4,2,4,7.866
0.63,0,4,2,7.119
1.34,4,5,2,8.662
1.71,2,0,2,9.371
0.7,2,3,3,7.829
0.5,2,5,1,6.96
0.71,4,1,4,8.126
1.04,4,0,7,9.581
0.3,4,1,4,6.738
0.31,2,2,4,6.438
0.24,2,0,6,6.315
0.9,2,1,4,8.502
0.34,4,1,1,6.64
0.38,4,1,6,7.144
1.03,4,2,2,8.452
2.03,4,4,1,9.735
0.54,4,3,5,7.593
0.7,2,3,5,7.954
0.73,2,4,1,7.601
1.31,4,3,5,9.391
0.34,3,3,4,6.64
0.24,2,1,4,6.038
0.9,4,1,4,8.601
0.51,1,1,4,7.261
0.72,3,6,1,7.365
2.01,1,4,1,9.646
0.75,4,4,1,7.938
0.65,2,4,2,7.194
0.58,4,6,4,7.087
0.62,2,1,2,7.393
1.62,3,0,2,9.127
0.73,3,2,1,7.835
0.3,2,3,2,5.976
0.23,2,2,7,6.273
0.33,3,4,3,6.361
0.43,4,5,3,6.671
1.51,3,0,4,9.651
0.41,4,0,3,7.048
1.3,3,2,4,9.219
0.7,2,2,4,7.942
1.2,2,5,1,8.616
0.42,4,2,3,6.938
0.5,0,3,3,7.136
1.56,4,3,1,9.527
1.07,3,1,2,8.506
0.41,4,0,3,7.048
0.34,3,3,4,6.64
0.3,4,1,4,6.489
1.01,2,2,1,8.65
1.5,2,3,0,8.667
1.53,4,4,1,9.274
0.74,2,3,3,7.971
0.52,4,1,4,7.435
0.3,4,2,4,6.405
0.31,4,0,3,6.777
0.33,4,1,4,6.525
0.4,2,0,1,6.829
0.71,1,0,1,7.908
0.43,2,2,4,6.808
1.07,2,1,3,8.958
0.41,4,2,6,7.101
1.2,2,3,1,8.905
0.5,4,0,4,7.716
0.3,4,0,4,6.672
1.0,2,0,4,8.874
0.4,4,0,4,6.89
0.42,4,4,1,6.786
0.54,4,3,5,7.593
0.35,3,3,1,6.506
0.31,4,3,6,6.682
0.34,3,1,1,6.64
1.07,4,3,2,8.187
0.44,3,1,4,6.978
1.24,4,4,6,9.047
0.34,2,1,2,6.168
0.42,4,4,6,7.178
0.34,2,3,5,6.569
1.04,3,0,2,8.479
0.25,2,1,5,6.354
1.51,3,1,4,9.581
0.37,3,2,4,6.615
0.9,2,0,1,8.293
0.3,4,4,1,6.109
1.24,4,1,4,9.092
1.06,4,1,4,8.96
0.8,2,1,2,7.939
1.13,3,3,1,8.631
0.31,3,3,6,6.953
0.71,4,3,1,8.026
0.6,4,3,3,7.664
0.31,3,1,2,6.324
0.36,4,1,1,6.447
0.7,0,1,3,7.994
0.71,1,5,3,7.678
2.18,4,5,4,9.53
0.24,2,1,5,6.184
1.04,4,2,2,8.454
0.31,4,4,4,6.192
1.21,4,4,4,8.722
0.77,2,6,2,7.601
0.3,4,4,3,6.221
0.4,3,2,5,6.992
0.3,4,0,3,6.576
1.02,4,3,3,8.872
0.33,3,0,6,7.096
0.91,4,1,1,8.457
0.71,2,3,4,7.821
1.32,3,2,3,9.304
0.41,1,4,1,6.775
0.53,4,2,3,7.512
0.71,1,5,1,7.643
1.2,4,5,1,8.647
1.52,3,5,1,9.088
0.41,3,0,5,7.008
0.26,4,0,5,6.395
0.74,2,1,3,8.119
0.36,2,0,3,6.676
1.06,4,0,2,8.548
0.33,2,3,3,6.501
0.4,3,6,7,6.969
0.51,4,4,4,7.274
0.31,4,3,5,6.561
0.31,4,3,5,6.741
1.01,4,0,4,8.936
0.34,3,4,3,6.64
1.24,3,4,2,8.399
0.7,4,3,6,8.103
0.35,4,3,2,6.248
0.31,4,1,5,6.887
1.52,4,1,1,9.494
0.5,4,1,1,7.131
1.16,3,0,0,8.201
1.5,2,4,2,8.973
0.9,2,2,1,8.318
0.41,4,1,2,6.526
0.73,3,3,4,7.918
1.08,0,6,4,8.289
1.52,3,0,2,9.063
1.04,4,3,3,8.943
0.27,2,1,6,6.43
0.43,3,3,4,7.015
0.38,4,1,1,6.492
0.35,4,2,3,6.669
0.44,4,4,7,7.077
0.3,2,2,1,6.463
1.01,3,5,2,8.229
0.54,4,3,7,7.728
0.38,4,2,6,7.136
0.33,3,1,1,6.611
0.41,3,6,6,6.902
1.5,3,1,4,9.574
0.39,4,3,5,6.805
0.4,3,0,2,6.751
0.3,4,3,6,6.671
0.32,4,3,6,6.736
0.58,4,0,4,7.859
1.53,0,5,4,9.105
0.78,4,3,4,8.192
0.54,4,5,3,7.045
0.4,4,0,4,6.89
0.51,1,0,2,7.073
0.96,0,4,0,7.441
1.02,4,1,1,8.64
0.31,1,4,3,6.299
1.51,4,5,4,8.781
0.3,2,3,3,6.405
1.01,3,2,1,8.63
0.55,2,5,4,7.11
1.0,3,3,3,8.719
2.07,1,5,4,9.837
1.28,3,4,2,8.59
2.3,4,4,2,9.804
0.24,2,0,5,6.17
1.59,3,1,4,9.632
0.9,3,1,1,8.45
0.81,3,0,1,8.091
0.32,3,3,7,6.861
0.3,2,0,5,6.623
0.53,4,3,5,7.505
0.54,1,3,3,7.43
1.51,2,4,4,9.301
0.42,2,0,1,6.697
0.7,4,4,2,7.74
0.41,1,2,5,7.066
0.58,4,2,2,7.154
0.43,4,4,3,7.192
0.41,3,2,4,7.009
0.83,4,1,1,8.252
0.52,4,1,4,7.504
1.0,2,2,2,8.356
0.38,4,1,5,7.07
0.32,3,3,3,6.469
1.51,3,1,1,9.356
0.77,4,1,1,8.006
0.41,4,5,6,6.76
0.32,4,4,6,6.562
0.62,4,3,4,7.75
1.04,4,2,1,8.47
0.3,3,1,4,6.489
0.24,2,2,7,6.314
0.51,0,0,4,7.419
0.9,4,6,1,8.145
0.43,4,1,2,6.823
0.51,4,0,4,7.448
1.02,4,4,1,8.351
1.27,2,4,4,8.951
0.31,4,0,5,6.89
0.52,4,1,2,7.162
0.79,2,0,2,7.946
1.05,0,3,4,8.643
0.31,4,0,4,6.599
0.33,4,4,3,6.413
0.9,2,2,1,8.195
1.5,1,3,0,8.064
0.7,4,3,2,7.711
1.5,2,5,1,8.952
1.75,4,5,4,9.403
0.9,2,0,1,8.364
0.34,3,3,4,6.39
0.87,4,1,1,8.539
1.04,3,4,1,8.495
2.05,3,6,3,9.62
1.1,1,3,1,8.517
1.7,3,5,3,9.452
1.75,1,0,1,9.466
1.51,2,3,2,9.064
1.5,1,6,1,8.783
1.52,2,6,3,9.014
0.51,2,0,2,7.093
0.4,2,5,1,6.64
0.56,3,0,4,7.633
0.71,2,5,4,7.655
0.33,4,3,5,6.623
0.23,4,2,3,6.306
0.3,2,3,3,6.405
0.5,1,1,1,6.994
0.4,4,3,6,6.95
1.01,3,2,5,9.057
1.01,2,2,5,9.02
0.79,2,0,1,8.141
2.28,4,6,3,9.717
0.7,3,2,1,7.764
1.61,4,2,3,9.765
1.46,3,3,3,9.405
1.5,2,3,3,9.462
0.3,4,1,3,6.565
1.0,3,4,4,8.579
0.77,4,2,4,8.17
0.71,4,2,4,8.165
2.07,4,5,2,9.701
1.53,3,6,3,8.994
0.34,2,2,2,6.353
0.81,0,2,2,7.616
1.12,4,5,1,8.479
0.5,2,1,4,7.393
0.38,3,2,6,7.09
0.56,4,0,1,7.452
0.24,2,2,6,6.314
0.51,3,6,1,6.928
1.05,3,4,4,8.55
0.59,4,4,6,7.693
0.32,2,2,4,6.469
0.72,2,6,1,7.584
1.27,2,6,4,8.604
0.73,3,5,3,7.771
0.4,3,2,2,6.697
1.5,2,0,4,9.501
1.05,3,3,3,8.724
0.3,4,2,7,6.787
1.02,4,3,3,8.849
1.31,3,3,4,9.085
1.21,3,6,4,8.62
0.78,4,1,4,8.184
0.34,4,3,4,6.64
1.0,1,3,1,8.481
1.89,3,3,2,9.216
0.52,3,5,1,7.008
0.71,1,0,4,7.933
0.71,1,4,3,7.747
0.42,4,4,6,7.393
1.01,4,3,5,8.905
0.74,4,2,2,7.787
0.91,1,2,1,8.138
0.9,0,2,2,7.838
1.26,2,2,4,9.113
0.46,4,3,2,6.693
0.64,3,2,1,7.504
0.98,2,4,4,8.482
0.23,2,2,5,6.273
0.81,4,0,1,7.919
0.23,2,1,6,6.17
1.51,1,1,2,9.193
1.18,3,5,1,8.508
0.31,2,1,7,6.865
1.01,4,4,2,8.326
0.9,2,2,4,8.502
0.5,3,3,5,7.516
1.29,3,5,3,8.836
0.52,4,5,4,7.102
1.33,1,0,2,8.725
1.02,2,1,2,8.389
0.55,3,1,4,7.459
0.91,2,4,2,8.126
0.7,4,2,4,7.892
0.7,1,6,2,7.438
0.51,2,0,1,7.358
1.09,3,1,2,8.319
0.9,1,0,2,8.242
1.0,0,2,2,8.091
0.32,4,1,4,6.395
1.13,3,0,2,8.543
0.37,4,2,3,6.555
0.71,4,0,2,7.826
0.82,3,2,2,7.841
0.73,2,3,0,7.169
0.3,4,0,4,6.815
1.21,2,4,1,8.731
0.57,4,1,4,7.575
0.72,4,3,4,7.939
1.01,4,2,3,8.955
1.25,4,4,2,8.643
0.35,3,4,2,6.339
2.06,4,5,1,9.739
0.7,0,5,1,7.437
0.31,4,5,3,6.05
1.53,2,1,2,9.312
2.01,3,5,4,9.473
0.56,4,3,4,7.413
0.78,2,1,6,8.498
1.23,3,0,4,9.194
1.7,4,3,6,9.814
0.3,2,5,3,6.091
2.01,2,0,2,9.746
0.8,4,3,4,8.159
0.33,4,1,7,7.029
0.26,2,4,5,6.148
1.01,4,4,4,8.523
0.34,4,0,4,6.94
0.31,4,2,7,7.505
0.3,1,3,5,6.778
0.27,3,3,4,6.232
1.11,3,3,1,8.318
0.5,3,2,5,7.627
0.5,4,0,4,7.5
0.31,4,3,6,6.953
1.02,4,3,3,8.865
0.33,4,2,6,6.78
0.71,4,0,1,7.836
1.17,4,3,4,8.929
0.72,4,6,6,7.718
2.14,4,3,2,9.572
0.24,2,1,6,6.184
0.7,0,3,4,7.854
